filename,before_hash,ctxr_hash,mipmaps,origin_folder,opacity_stripped,upscaled,upscaler_version,upscaler_type,non_upscaled_version,ctxr3_converted,npot_resized,dxt5
005e768e,6e8cc86324c1fde1681b6384ef46ae4d638ed6b6,aa2d3d95725d1d8ed067bf0c225a01937fd898ec,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
005eb9cb,0f395ac96b218a7d0f49c54453f9faa83eecf43c,4bdab2cbfbf2e2f0cfa9a4a9e4cbe6a0bb890c11,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
005ed1e5.img,8d147f699b3435a36e8c2e82b3fab89256015ed7,3bce2ec97b9a93c0f3aab70e24c231ccf47c4f33,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
005ee3c5.img,b5b72eaa8188b3c2c00841107e616b7ba63a038c,ab0002ac5cf3b979c1fe30494aa046658458283f,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
005f3365,28e1fe87d95538dfe432fec355fa22c9b2761f78,2d1bffbe642760d842ed46a3aee3c5a048dde51c,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
005f366f,bdeac980f7464f8711d967510f3dd6b908b08605,73eb3fb382df391ea5cdfb8aaad2779962007c14,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
005f73b4.img,f0f43c57f95354cb02dc73dece48a123a775d820,9f2b010d31d72cc9005afaacbfda50590245d938,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
005fcebb,e8ca35aa78dac602e3d7437817adcb0644138d06,473dc3b5a0284a445d395722252c5965fda8b922,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
005fe3c5.img,34d8ab44080018025f5d8ed0e1d800962872e2a5,3d58eb21ec531f5a052f6cab7e4330bb2734e5dd,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
005feda9,d82e0a5be57fc7b207420d60cd6c4d0beb84f8ab,91dae2f1d0ebcb6c5a18617f072d090d21886915,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0060327e,8f2edea6a77eefeed74d6040342930f7820f4409,4c48b5a0a7c36ebc73a27d4e3185ef4e16ed6f1a,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
006092c2,0704b8c273b9241e58e017572a43aabdb02ed5fc,bc9e7f8d6b2e7e67838ea1feb980c84d61e7cb79,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0060a8e0,cdc7272bceacd98ace5404517876213a2be101f8,9c1920ab321413b942f35f4e304744dc22442ece,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0060def0.img,85ca767e31f22ce7e919e7b1cb21954d9790b2cb,89c92053f53ea0f1a8362b740555d10e91f555dd,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0060e3c5.img,291924f144e6490021ffc195eb9f77ba1f92afa5,699908818bdd50df04ef95eacbc17770952f77e8,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0061435d,3ef231dcbe056c8575d9d3f41482c8fa7157cd9f,60312e79cb5e0feda671a3d6b1169ed0acc605ba,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0061435e,20d5d874d7bc6c6a10cafeb2a3b23037159e6e61,0c0a8661240b64c6be2341ef110338ed401af3a8,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00614361,80e445932c1c7d5265a2c345c043eee884ab0ef0,cb6ef2b66cfcd0b9287cc477772ebcc9eaab7028,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00614362,7c160a3a8c49502d6c8d90ddbce1580cca4ec8da,d453024748f0b14a85dcd6719c399b7d2e23e285,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00614365,29fc55a806f82bbc69525f5dd5b2cac9953be738,c163e973667b8ba9e2ff0a54bdf2a26b9a7eee20,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00614366,79d400edd2f7fb63305150f01ced4573b00831cb,09ac9efd11710a44cb891fb78c1ea22837c1a6d4,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00614369,22561597fcf5f24a62d977c945217815011ac49c,a1332307b67ab614b4e0eca71c0b21e34b40403b,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00619b5e,28d4af8eeb9c79aa4c92807cd08c8a72baeba54c,4576d77792c78d56447d0a8f68b1b3831db7ab2f,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0061b17c,c47efab8df7fa0e1c5314ff499142301ffe2bb6c,fbcaddf3005aade164fad6fc26894630ed6f712e,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0061e658,6d04678c72112b4e25c0e49f8c8fc59b25b598f7,a1f2639b64e2aa9c78a17c009bffab82127f2866,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00621968,955d3c4068b3ca28c9dacac0ea3d650b0ee996aa,9c1d73792581cec748eecb5fdf4ed952e5aeb24f,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
00625e97,4d855200b601abfcc94136667293f923e082526c,9fa0fa5879b61e99acac4c142c9aacfd45e4d7e1,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
00626458,ed104d2c6ea1d653a1d865975aaa104ec8fbdd97,52c1dbe5363babe9e4a1e2759a66eb05fc5c80aa,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0062a258,93778a5fea83c7db6e163c975cd4663ca84e7937,aeb028967854dafc25925049bbdba39c293b689a,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0062ded9.img,84baef0ae282728557d288f2f0b1b8a468680c61,553cc694f42395de98ecd52d94bfd59df5e4f41b,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0063051d,49b40b95535915c42d22443cfb7d5a0373fbf335,17b7a2350a08b484102a829fe30b9efdcc591df4,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
006377aa.img,8ae38f4eb2b2dc5e24f23e8f5f2042f5345db5b9,56e5a988585fce8ecd1bfbb212ec969258f91380,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
006385b8,a6da47fc599ad18676ba5298e52660b6f32f62cb,3f3a909db93f3cb4741d2537d35906be3d2a2483,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0063a8f6,09263e6fba2051024d46977084d6e31a78856507,7759c6932310c3de9c1fa5bcf40a5daa7cd0262d,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0063b8f6,fad967b4af3b4813050b7d0f2ea7952f7393e4fb,b8619e223bde671876e3aabe22e388d48318665f,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0063ed20,3e9af27529633062ba9f7a1d6ef490a15d2928c9,d2492f7fff602727dfaa773c53ec19754bbe7c77,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00646cce,f22f7996467952b531b32c2db0758cdb2219589a,a933cb87da918b2ef449dd5b2a957241aab6ecfe,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0064867c,555ebfbc64a4f8a20a5065b504ac6e00544f017e,16e46d13ec98ce23e150675e30e436be4a2c506b,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0064867c_e9984c62c496c194988723f7822d1546,d333e488a4d3767fdb767d5c816addb083bce532,c0464738c413a2adfc2821475b8e6eae432f48ff,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00652f51,2e0e53b599c8b9a2849a3c7eba1f1314a6b7b510,721c76f8ffcdf98048584a65b75fc97de70b0d1e,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0065305e,908ba500ed447e3e35850ed5a5b0f6f67ce3ec42,08a34c15ef90975ad8eb99589c83bc5cc1f967ed,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
00659f16,f911b35b47a6b0c9b3c4f6e58df60dd40b7a3b59,582112260d619a39e815fdf3f398070002a0569c,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0065a5e5,abd00d3c0aa5c48f8d069ea312ba7815e92a2f1a,69ecbc1ded4fd5b9bdc5c90bce3048a80d46f1a1,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
0065a602,c786340b260c1c5a068ae356fa8edb71aba478fa,b383c2d1577adc6a466ed5166bdf7d467f22db28,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
0065c249,7ddce99404384df5a62c2c22ef57850e21de7c2c,2d8cd077ceb4513722c031f85f7d9f55d7681363,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
0065fadb.img,8a858df91a3b663cc1f0383efc13a3389161dab0,5d992739408b563c2be92c1a1125553bc1373938,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00669f16,c2af3226ca8437048786eca1aa4066e22530b5cc,6fa54c0c2e3332e05569399657b2f954cb31b112,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0066c2b0,593d1dfd6aff50b5c05d864e6b42df59965d1a4c,71eb50fc6ce005898a8c64de377d981d69293b17,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0066ce01,68f02ab68d7e5bb39ebb0cb378bb0b2d9fffc67f,560643d52d8d544d2d7c6b5eaacec1114ef3b690,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0066dafa,eb2a6e2e6f91ddcce174b30182c3a7db369d162c,683f226ab58a32fe142fa172601dac8d055dd1cb,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0067605a,8e07823bb0313cfd910040fb906f675d5cb49001,0242792ffbda126280e7b6391c3129a4bf831fc7,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00676681,b119c5c15453953b6dd7bb01e8f7c19c27dfe778,ef5bcc3e31c7afd07871816612652d5a6944b8dc,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
00679f16,6232e08975115007d25830ed3c3e872158551520,1a8ecfaa1b58d8eb9a9634db8c6aafd6e389b81c,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0067bd5e,0343cdfec560bfdcd7fe13a4279b134fe967abda,df1debd8313a553dc3dd926d3d2bec95d3137543,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
006801cd,81d64b00b3f93662374767d2cbd100cb160d91b9,c2516fd8284a154b4a08260de58829947953570b,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00680273,31815964d1ea3de3704b44c660961e8caaa0b097,492b85729e1c34dd4d07e57bd55e57dbe76ab324,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00680d3b,d90f6761b9d4d5b1794b7460640ea904c835bfdf,06d521611f92a842f8f946dda88ba6bf76f4be9a,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
00682404,632c79bc91d38a8b72ca082170a6481eea668701,e282b26b54c164fc951f7016ab3c45b4cf528cfa,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
00683e7a,18e607af56f1133c67c998a79c841a96da09cefb,71156c72ccb77721f4713da3d90e117cf810ff13,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
00683f5f,eee62ad96e8acd5c2833a422ab019ee8a9396634,7b2f951ef82401209c62899d70af2f9d75669c8e,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00684366,bff9f2f579a2d65098d882d010e860d8e9d33a19,16186236511e516369f0854f38bb84dd7b6142e7,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
00684cce,2da6be6297a3260bba1fd1dc1e2dde7b02ddad5d,e8a333d8bd7a56b2d5929df22f4c8e100a7ac764,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
00684d2a,0e934f748ce954d0532a90e2666394d4a33483c0,f910cf43abd5a4002bc7f151c32d9c33d93e94d1,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
006853a6,51a273b36e618fc62549e685869f1acaafa51f71,9221ddd62c7a6b8df25501ea3251de6f25b322a1,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
006853ba,abb68742993fd279747b187cda4791e66e6a345f,80cc5b21335e08915556e95f3ce037c90e67359d,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
0068595e,44796c0fcfc69d981092546d2efab0f6da59e75b,77f281afebda3124cf9aa4c5a706b93ea3432932,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
00686ab8,b5d6729b4322121c5db4047a2e4b6567a9d12f26,990408e5be99ef633448d6f418154a9578508d99,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
00686b2d,31a5b019bbaec57c14f36f7f6f8d598188b6b3fd,a8286e3b4475254bc82e744a27b2333bcdc520a7,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
00686c51,b3bfd564be7ec3de877ffd91d5c30132a2a5d996,896b9013189d1ee16d3d9b003db211d9aa1b2b8a,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00686d5b,3b0db62430470ab9139610b9af42fdda93e14976,4d78c897b27c6bc52dbec72576d77ecfdf18e4ae,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
0068706b,1de8cec29745faf08f6dc424756c3a4482e97024,b0eba36e90552f889074488736180acc9cfe94f4,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
00687332,153ccf07768e58dd5644b164473e9d5cc27b328f,1683ae288e6922fd5016ddb602177d87a4ba1556,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
0068803c,49805579cea9db9d72be1d86bb7ddc530a1815b4,ab1d6248dd408308e254c2375fe6d4658fb07b2f,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00689f16,16658deceb97f20da8a841074d3db3e75c8ffc2c,ee5b33a2b1a03e0f6c62077ff1302893dd058062,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0068f463,0b69f286e31010ceddc38912e5fc4a24fc2012d5,960d0b98c6c59378810cfc56dcd372633a018092,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
006907c9,d531a82f9b13e5a27417307e1dfe84c585537f20,b09b621172aae22c568794dd5000ea65c26ee70c,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0069966f,43c89bbe45be45b7c9e03126b618a40d19a1a5f3,999f1e5df8db7beaea644bd12c76ca05dc143d4c,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
0069969b,3a7520f6f470f3b8e716c0faf263f25c4509d217,9742bb1381e43fe7eb8aa1960591374e0ec17aba,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00699f16,4fd4aa3e4012f3b15c06f80391a261e9e14e019e,6b29595e54a583e60a4464a39abccf7da5820950,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0069adda,ad3a4090dac148424af9c63dfe95efd8b11d9b9d,2110d455d9843b733988d1fd921eccb79e5e8798,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0069ce6a,659cadacf168581e811dc50bc95a4aa85a6f3b90,c79df657a1d82c49dff26be040f859fc297f04f8,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
0069d7ca,5dfcbb320a0f2e952c48261308f5ab9f6ea480e9,7501b3f2bb8f866ad75100f07ce65130d95985a7,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
006a2db0,c2be0cd3a5b906d5f9724e3eb794006a5a2a7ea0,d9647f2f5ba0e7feb9edc4a3d0727c67764618b5,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
006a366f,d941177623d22cbd49b3b15b17b9e30ad96a03f3,faa78a1f32ff013290be4f2462dac635085c7efb,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
006a9f16,038b66f319597566535ff495664faec166e375ea,4648054c9a5dbf8732f49bc0720d26a8fa934b3f,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
006aaff3,914ea7ac7685ad95ddaaa37e7da70ce1d5dea48a,cd9326de60bf1388adf9d74b4447c856525cd458,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
006aaff4,1c00990d8deaba10de876c0813829488220eda28,5889ed6b3cdc6d7816d1da5ff53cf17862cc15aa,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
006ac0e0,34d85a356015438707b9211a0d7dcff5549a9a65,04cecf7ec3db2d305176400a04ef8cecb177c30d,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
006adf8b,50757ff621744f334e7976d6b8f09290e76754dd,68ea678dac72349980e850d948500e074cbd29f8,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
006aef8b,cd281021d56cc436a3a30141dec38f005075bd43,cd46479410eba1f284efaa95395350b3b03cb21a,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
006aff8b,ec318c10a2ffeb8ac13be6c628103c254f4c1ed1,7df5b52962eb526d88c87a6446657738537e86a4,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
006b1eae,05cd1abacb2c1464e74ac33055c6bac88b6dd378,186ef168cddcfd6d2f89580ab3c6c7b4688d8fd8,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
006b9b8c,105821c8bcf8921910d7460bb761a369a5490f47,6627e116da202e7cab54c9eef442180c1a575182,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
006b9f16,6f45958d96ad6cff34a15a527df59b66b0a02fec,4d0fe971c3422a1554f9b9eec3601f5cdf92f95d,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
006baff3,93aeb37860a61809c08f88e5060d9f4333461983,35a7cfab439e89115d0da459a280b7a6be4c47ff,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
006baff4,27113141d0b9e5a9edbd21d56347a5b7da737537,879d681d5c1e174ef77039340c136f84f2d58f97,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
006c364b,5ce8adca0c7f5402448eea23446f27efacc73ce6,3f8dee8e25fbb6a7be0f2b0a9e4c3ad9b15b95d7,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
006c64f0,4112ae1c6afd1828eb49cf68d3d6a10533374a62,681c81987ea2ff9b8dae5a33f1bf05dc0edbf6a0,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
006c8bcc,7b3fe4761277f0e958ab725d824479aed75ffd12,8140208c21591f8c245da39a3dc6299e76815fd9,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
006c9f16,db195c8f00f4d8befbc2691fc45c2c7300f44e96,2e888bfc1ba0ed0651cefccc4ad39254c6f2bd34,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
006caff4,7447badc4f17fbc573d6619c32cfd7d5034fe542,e38163ea25af39f778a6a34116b6bd661e187b7b,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
006cc973,0b8faa27015bca15edef1f3fffdd8e78b6ac5656,75fe066131a326175e6d0330652d64d948d2ffc5,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
006ccf7c,d2433ff6197f11d2e1a2f8269c78e126dca201a0,485e78bef6905da338fdd53559a50cfdd08bb5d4,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
006ce263,890bd7e3b1abb387d9b8aea55c6a9d53465f3d5c,807c799aafb8618e2a4d0b593953d0e607107cf0,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
006ceb0b,f60906200c54409a6c3d3809feac87c086d1f362,d7be1f88107d5521bd28e34e36809c6ebe50b1db,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
006cf5d4,1bf407aa2508f9a53c5dee99fcd169d51e4aec7f,2f1eb2426f8795338438f3c79c7b6cc523ce3c4c,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
006cf5e4,bd7e3ba6322dfeff96d737cf7816d805a70da445,c0e1551f77b31963727f0cfdeed17a4db48cfc22,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
006cf5ec,c39c32aaddfb20db914f2d1764c9facf3fcc5713,35e3d2be46e3e40d8af975ed08a66e86feec4d91,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
006cf5f4,34185f93354336f7e6926a2f7e89993d3beb6c46,d632465d283f31df450151228539520cd17510ea,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
006cf604,214df62a75c08a63858c8e3081e3f7d0edfa63f6,3933c912ab391dc8f1e011146df60f80d3d61099,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
006cf60c,55b167bba21a3249dcd34d2277f89c46dd87f5db,b1064912e9ad6680b0a933cda265141c49833140,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
006cf6dc,d1bd38df123a1bd4ca20e317df97596e9f4566b7,3706c1fef190a40bf583d73665e2e5d5824610ac,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
006cfd2a,89aed8a5d5b905cb8adf193ef5df703c265f929f,b18415a01c38370326c3de1f591a475baaed7954,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
006d2ebe,4d684448e630429d4f37fab071d2085bd3259c67,25947f31691bf43b6964d05c1e4a9a41fd6e27e4,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
006d8448,ae3a4db614868fcb5fbe1c2ec175cc5019c00132,4a8d6194086bc75fa7439861e30f06f47dbe64d0,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
006d86e8,6a50dc296c8f2fe716b53356b197077f0b6be5bf,f9c8b832a4f1440869f36cfc1eca47aeafe75e32,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
006d9448,e342e4c9566cab67177a638d8b73b0926c634f14,d6e26da2080a939bebe29d9d7945f1cd28d81666,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
006d9f16,a4216a9202470af53c32781e3a2f669e8603f342,9ee58724232a8d57afa1f175ed727559d08a264c,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
006da448,c4b286436c79d53982386e77bf7fc14396103a4c,546d979c87ef795b5315188398f1952f6fc7f4ee,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
006db448,2a685195e6c34ea5d118bf94137ca33b6181eea3,9739b293592c52d699341c0834e849695e180c39,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
006dc448,1eccc363f74189dbccd91ea9e8e3ea9695d87f79,232cd361b4003ac5c2514181b350aa5d47013cc5,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
006dd448,4a79046412df7949d8556b2a6a35aa5bf60f3dba,cf438c788776e273b975f2eb3814063054bfcf28,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
